commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgyNpmt-hfHxEJ__16t4AaABAg,0,dIUTsFT2MeQ,"Thank you for this fantastic video. Here's one question from vscode user. display.render(doc2, style='dep') has no reaction. I tried to find solutions on stack overflow but failed. Anyone can help? Many thanks.",2022-03-01T00:11:30Z,B Ben,https://yt3.ggpht.com/ytc/AKedOLSRQ1pEvUCMOAxKZOE7bKRgjBx7hScryqG-Ag=s48-c-k-c0x00ffffff-no-rj
Ugwv6nrXBLVnw4pezQ94AaABAg,0,dIUTsFT2MeQ,"So what happened to  
"" Neuro - Linguistic Programming""?",2022-02-28T15:38:55Z,Tommy Kennedy,https://yt3.ggpht.com/ytc/AKedOLSx3O3-ab73rtOeEEsQqrpkpo6l9CxDo8CudeNq=s48-c-k-c0x00ffffff-no-rj
UgyiA6QTeaMMgm7gPNV4AaABAg,0,dIUTsFT2MeQ,Best Helpline for those who really want to learn,2022-02-28T10:58:06Z,Michael Matthaei,https://yt3.ggpht.com/ytc/AKedOLQQ-5dCYDkfTX_kLprAg2QGn11uPcYeKzWOBp2zcKcxbXJyIEDDMA6tA_3n9iR3=s48-c-k-c0x00ffffff-no-rj
Ugz4fiuirQL5OT96o494AaABAg,0,dIUTsFT2MeQ,This video is very useful for me. Thanks for always bringing the great video. Mad respect from me,2022-02-28T00:26:30Z,Shofarul K,https://yt3.ggpht.com/ytc/AKedOLQbGZ1IMOd_PWdI64zzMye7OgWUlowWYgjrIjwr1g=s48-c-k-c0x00ffffff-no-rj
UgxoqkxErqNpmIryQcZ4AaABAg,0,dIUTsFT2MeQ,"future viewers that have OCD: beware!! ""print ()"" will be written many times! 
:P",2022-02-27T18:01:19Z,lusvd,https://yt3.ggpht.com/ytc/AKedOLSpeRLZblhsoOoDOvWPX_wN9Mo1iZJzXij26w=s48-c-k-c0x00ffffff-no-rj
UgyyiXub2Yl1pZl23bp4AaABAg,0,dIUTsFT2MeQ,"Everyone seemed to be asking for part 2, but this coverage is good enough - so good that I don't think it deserved a part 2, otherwise a large part is going to be lots of repetition.   I will keep exploring deeper based on this video itself.",2022-02-23T07:53:34Z,Peter Teoh,https://yt3.ggpht.com/ytc/AKedOLRIrNd5QOP3DTazedtdE66ZPkNBJipXTSlz0lcBQA=s48-c-k-c0x00ffffff-no-rj
UgyyiXub2Yl1pZl23bp4AaABAg.9YmUO3RMhIN9YmdtWuqHgy,UgyyiXub2Yl1pZl23bp4AaABAg,dIUTsFT2MeQ,"There are also a lot of other resources available (and free), if u have time to go through:   https://course.spacy.io/en/",2022-02-23T09:25:22Z,Peter Teoh,https://yt3.ggpht.com/ytc/AKedOLRIrNd5QOP3DTazedtdE66ZPkNBJipXTSlz0lcBQA=s48-c-k-c0x00ffffff-no-rj
UgyxKpXiWhGrxnYZRhh4AaABAg,0,dIUTsFT2MeQ,This is an amazing explanation of NLP..thanku so much sir ..waiting for part 2,2022-02-22T05:44:29Z,Divyata Gupta,https://yt3.ggpht.com/ytc/AKedOLTpwgtS5WylG9MkrpCGGOhCH0HXM2LWL8RXUs06=s48-c-k-c0x00ffffff-no-rj
Ugxjhe-fVTMaq1_BRMh4AaABAg,0,dIUTsFT2MeQ,repo with dataset: https://github.com/wjbmattingly/freecodecamp_spacy/tree/main/data,2022-02-21T16:00:24Z,Sade Benjamin,https://yt3.ggpht.com/ytc/AKedOLRg4SK5W8urPne0YlOHCLNhw8jHzOXH7Rp8jSBVSYfUOjWSNDUBQDKzcXkl2eaD=s48-c-k-c0x00ffffff-no-rj
Ugyt_9w7__QpUgULjW54AaABAg,0,dIUTsFT2MeQ,Love the work you are doing. Many thanks from India,2022-02-21T14:07:59Z,Sunny shailendra,https://yt3.ggpht.com/ytc/AKedOLT-enWqf2mQUycukPpv-F69Tc7W4gvhictb1YsGucI=s48-c-k-c0x00ffffff-no-rj
Ugwju53ETQR0gaY0CAB4AaABAg,0,dIUTsFT2MeQ,Hi and thank you very much for your tutorial. I really enjoyed it and looking forward to the second part of the tutorial,2022-02-20T22:32:50Z,MARTYNS NWAOKOCHA,https://yt3.ggpht.com/ytc/AKedOLQAS8AmoDlcEafr7FHAcee4nZ5igmD-vN4_MA=s48-c-k-c0x00ffffff-no-rj
