commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgyB6S6_SsgInjM248B4AaABAg,0,X8jsijhllIA,"1:40: ""There are 10 kinds of people....""
Not even putting the punchline in there? Really?",2022-02-09T08:34:53Z,Wesley Mays,https://yt3.ggpht.com/ytc/AKedOLT3lbBeUgMVKEzNFgK6RoSkS4NItmMFQvb3Sg=s48-c-k-c0x00ffffff-no-rj
UgyB6S6_SsgInjM248B4AaABAg.9YDVzUKQG3s9_hhjJttCbo,UgyB6S6_SsgInjM248B4AaABAg,X8jsijhllIA,There are two kinds of people in the world: those who can extrapolate from incomplete information.,2022-04-12T04:25:31Z,J.J. Shank,https://yt3.ggpht.com/ytc/AKedOLR2-Gmb89B3yVTdtQ8Qw6R2QbVgTB3wYl6ezMHDbg=s48-c-k-c0x00ffffff-no-rj
UgxUswQatHB0JKob6-B4AaABAg,0,X8jsijhllIA,I was inspired by this video and now I'm writing a Python script to perform Hamming corrections. I was also inspired by your neural network series and am still trying to implement a boolean neural network.,2022-02-08T18:58:54Z,Jorge Gonçalves,https://yt3.ggpht.com/ytc/AKedOLSBndhMwJYb8Yln8eXLPFr06Tty2_3ja8-XTvLn3Q=s48-c-k-c0x00ffffff-no-rj
UgzvVs-_vq4QHm_cp-94AaABAg,0,X8jsijhllIA,I started thinking about convnets,2022-02-08T17:56:41Z,shashank jatav,https://yt3.ggpht.com/ytc/AKedOLTBBASsYEH8wPb287hzMBJES-nLaUvM9sTIgaer=s48-c-k-c0x00ffffff-no-rj
UgypFZF8v308OTE2E1B4AaABAg,0,X8jsijhllIA,Wow,2022-02-08T08:00:36Z,Clayton Friedman,https://yt3.ggpht.com/ytc/AKedOLRl6m2rZBX9O935VN4MvKLGHiNN_Ekfw4kwEB_l1Tw=s48-c-k-c0x00ffffff-no-rj
UgwpnQgS_GdtoM-X6MR4AaABAg,0,X8jsijhllIA,"For my final capstone course of my undergraduate degree in math, I wrote a paper and did a presentation to the class on basically the contents of this video. It took me a long time to wrap my head around what was meant by a lot of the explanations until I finally had an intuitive understanding of what an error correcting code was, and since I thought I understood it twice before I reached the actual understanding, I wrote and polished the whole paper and presentation 3 times, twice based on a misunderstanding of fundamental concepts.

This video would have saved me so much time, since I could have started with an intuition for what it is and how it works and then went into the details and proofs I needed for the assignment.",2022-02-07T16:40:44Z,Austin Barrett,https://yt3.ggpht.com/NmE-DYuwPILVw5VsIjaW93E8ffPK4QEQo_cA4UYJpj_IfuI-nwPkdPsLUdM32je3Igsr4VWx=s48-c-k-c0x00ffffff-no-rj
UgwlW8vmeZzkwqstGbN4AaABAg,0,X8jsijhllIA,"for technical reasons, parity bits are often trailing the data in real world applications. thus the sender can generate the bit on the fly, e.g. by some logic element. and maybe its also helpful for the receiver - but there its of lesser design consequence.",2022-02-06T20:56:03Z,Alexander Stohr,https://yt3.ggpht.com/ytc/AKedOLQlHC4T3ZVf5p9ISFZ9c-LRhdghRaQAyECaOJ6K=s48-c-k-c0x00ffffff-no-rj
UgwYXQ5JNuj77f0ZeaF4AaABAg,0,X8jsijhllIA,Cool!,2022-01-25T06:22:36Z,Adwans,https://yt3.ggpht.com/ytc/AKedOLTyGPs_dtV2wjadVz7wwp08qFVK9hmQpTu9m_PC6A=s48-c-k-c0x00ffffff-no-rj
UgzZKs2IBTpkGAVww7V4AaABAg,0,X8jsijhllIA,"This is brilliantly simple, really and wow now 1.3m views",2022-01-24T17:14:44Z,Mark Lucking,https://yt3.ggpht.com/ytc/AKedOLRVGdfug4IwGH4xy5E8_Q0wx2k99G5I_ZOy7FbuvA=s48-c-k-c0x00ffffff-no-rj
UgxxY0EUCi0c7knmfzB4AaABAg,0,X8jsijhllIA,Can you please explain the error correction (Reed Solomon)?,2022-01-22T10:16:54Z,Samhitha Ahoratra,https://yt3.ggpht.com/ytc/AKedOLTCj0U4rc3wItw3Xhy2gYrMpPkhMnlqgOiUpQ=s48-c-k-c0x00ffffff-no-rj
Ugwh2Ne2e_q1hWvqBDt4AaABAg,0,X8jsijhllIA,"On the do it yourself part, I messed up on the very first step. I accidentally skipped a zero and added a random one. Even these hamming codes cant correct my own stupid human errors.",2022-01-21T05:23:17Z,CitraTune,https://yt3.ggpht.com/ytc/AKedOLRUXK-OkFK0gX6_Q3y1iCxOV6shoZwVUz0iTs4pRg=s48-c-k-c0x00ffffff-no-rj
UgxwSU97EaaL5GSBy3Z4AaABAg,0,X8jsijhllIA,reminds me of Binary search,2022-01-19T05:41:11Z,Akash Parua,https://yt3.ggpht.com/ytc/AKedOLTNjuU6yucbiEMKFiwQ_EKRzZKxIojQlWx9Ru8B0A=s48-c-k-c0x00ffffff-no-rj
UgwLIMEa-MjbuUmrIG14AaABAg,0,X8jsijhllIA,Can you make a video about Reed Solomon codes. Great video and explanation btw.,2022-01-18T15:13:03Z,Prasanna Siddireddy,https://yt3.ggpht.com/ytc/AKedOLQekggVfxRM9F3fGfIXO6KKt9j49kgaJT3nJ_AnxB1ZxPHQaHZm_vb9L3BOILcE=s48-c-k-c0x00ffffff-no-rj
