commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgxiFcUFO1HG4PbwCoZ4AaABAg,0,EH6vE97qIP4,I am a poor person from Brazil that had to learn English to understand this video. Thanks to it - although I don't have money to pay for MIT tuition - I am watching a full class by MIT from my house in South America. Thanks for democratizing knowledge. <3,2021-11-20T18:26:49Z,Roosevelt Coopling,https://yt3.ggpht.com/ytc/AKedOLTMvJvLVHsYUyKR_2tNEqjDuG4ibebEQ3CK56Frxkg=s48-c-k-c0x00ffffff-no-rj
Ugy5abUpkBN8b9sLjv54AaABAg,0,EH6vE97qIP4,"Now in Oct 2021, it's a billion dollars. Half a billion each pizza costs.",2021-11-20T17:31:11Z,Rajendra Varma,https://yt3.ggpht.com/ytc/AKedOLQiTxSKorTS6EzSTZx189AXbCI27qmKRfYGPl1m=s48-c-k-c0x00ffffff-no-rj
Ugxhn6HSvBclMHUBDXJ4AaABAg,0,EH6vE97qIP4,Laszlo if you reading this. Buddy I feel ya,2021-11-20T15:31:54Z,HK,https://yt3.ggpht.com/ytc/AKedOLQK9RG1IiUZaRNkqCeeYD1hBs89WCZKZ6cOE2VfiQ=s48-c-k-c0x00ffffff-no-rj
UgyNarMLeQ6xa8EWp7l4AaABAg,0,EH6vE97qIP4,"No wonder that in April this year he got nominated as chair of the SEC, the SEC is in need of leadership who is knowledgable about blockchain and probably to implement regulation of cryptocurrencies",2021-11-19T09:07:29Z,Max Mercor,https://yt3.ggpht.com/ytc/AKedOLT0MVChhv7SRfTi_llGNxVFfZpxlTu8fwn7qLtr=s48-c-k-c0x00ffffff-no-rj
UgwqW6PKAxsn_2hU5-h4AaABAg,0,EH6vE97qIP4,"""and Larry Lessig is in the back of the room."" OMG",2021-11-18T20:17:23Z,MarkZoetrope,https://yt3.ggpht.com/mYajq6cnef1YtqwkrS_1SUGVU3Kj8bJW4yKN0NaqADJAU8aLyXKIPXkx6UlxreqnKuJ5tIdg8w=s48-c-k-c0x00ffffff-no-rj
UgyRONAUjZ7Kif1G1d54AaABAg,0,EH6vE97qIP4,Gary Gensler is the man. Thanks for sharing because its my dream to be in one of this guys classes,2021-11-18T17:28:55Z,Lance Branch,https://yt3.ggpht.com/ytc/AKedOLTUjfVooO0DoygzV2BM2kwPERsvhILoMc83tqibEw=s48-c-k-c0x00ffffff-no-rj
UgxwtjQlcVuG-F8DbXR4AaABAg,0,EH6vE97qIP4,I'm adding a public comment.,2021-11-18T13:46:20Z,Ayush Sharma,https://yt3.ggpht.com/ytc/AKedOLSYI1pEc5avICFvft0uI9NBan0ghnwdLwb8xH8mdg=s48-c-k-c0x00ffffff-no-rj
UgwxnTtmD4VY50bmrUt4AaABAg,0,EH6vE97qIP4,Thank you!,2021-11-18T03:05:34Z,Joseph Starbuck,https://yt3.ggpht.com/ytc/AKedOLQ5CYdUs7wutNA_TVZfVzplXoZ9wnQ6phA24pbgDg=s48-c-k-c0x00ffffff-no-rj
Ugz3pcmrq-q4unYOXgF4AaABAg,0,EH6vE97qIP4,"Great lecture! So interesting and fun to watch.. 
 thanks MIT for sharing!",2021-11-18T00:40:54Z,Stefano Junior Zirilli,https://yt3.ggpht.com/ytc/AKedOLSW-R3RATkmDbHEktnUWFIQRbQjqDszgThi7Bk4iA=s48-c-k-c0x00ffffff-no-rj
UgxnCZN6lbGHNl2c-Kt4AaABAg,0,EH6vE97qIP4,Gold.,2021-11-17T10:32:40Z,Business,https://yt3.ggpht.com/ytc/AKedOLRjh9UpC5qd1sC8LomSzhTSFa8nTwqPipqc1e_ROUd3h6kAX8UYN-hTx_Cz-yfG=s48-c-k-c0x00ffffff-no-rj
